name,recclass,mass (g),year,reclat,reclong
Hardwick,L4,7800,01/01/1937 12:00:00 AM,43.800000,-96.166670
Harlowton,"Iron, IAB-ung",4000,01/01/1975 12:00:00 AM,46.433330,-109.833330
Harper Dry Lake 001,LL3,13,01/01/1999 12:00:00 AM,35.051020,-117.306720
Harper Dry Lake 002,H6,12,01/01/1999 12:00:00 AM,35.050670,-117.300950
Harper Dry Lake 003,L6,95,01/01/1999 12:00:00 AM,35.042500,-117.308370
Harper Dry Lake 004,LL3,37,01/01/1999 12:00:00 AM,35.055230,-117.302570
Harper Dry Lake 005,H6,24,01/01/1999 12:00:00 AM,35.050630,-117.301880
Harper Dry Lake 006,H6,26,01/01/1999 12:00:00 AM,35.047220,-117.307520
Harper Dry Lake 007,H5,166.7,01/01/2000 12:00:00 AM,35.049530,-117.263570
Harper Dry Lake 008,H6,12.5,01/01/2000 12:00:00 AM,35.051930,-117.261380
Harper Dry Lake 017,H6,16.399999999999999,01/01/2007 12:00:00 AM,35.041020,-117.274650
Harper Dry Lake 018,H6,39.700000000000003,01/01/2007 12:00:00 AM,35.042100,-117.275120
Harper Dry Lake 019,L6,118.7,01/01/2007 12:00:00 AM,35.040150,-117.272830
Harper Dry Lake 029,H6,11.56,01/01/2008 12:00:00 AM,35.045680,-117.266580
Harper Dry Lake 036,L6,85.5,01/01/2010 12:00:00 AM,35.033330,-117.283330
Harriman (Of),"Iron, IVA",30000,01/01/1947 12:00:00 AM,35.950000,-84.566670
Harriman (Om),"Iron, IIIAB",13000,01/01/1938 12:00:00 AM,35.950000,-84.566670
Harrison Township,L6,3263,01/01/1945 12:00:00 AM,38.333330,-101.711670
Harrisonville,L6,46500,01/01/1933 12:00:00 AM,38.650000,-94.333330
Hart,CK3,966,01/01/2010 12:00:00 AM,34.377180,-102.116720
Hart Camp,H6,1200,01/01/1970 12:00:00 AM,33.998330,-102.176670
Hartley,L,2100,01/01/1967 12:00:00 AM,35.941670,-102.160000
Hartsel,H4,490,01/01/2000 12:00:00 AM,38.833330,-105.800000
Haskell,L5,36000,01/01/1909 12:00:00 AM,33.213330,-99.731670
Hasparos,"Iron, IAB-MG",12880,01/01/1935 12:00:00 AM,34.000000,-105.500000
Hassayampa,H4,16000,01/01/1963 12:00:00 AM,33.750000,-112.666670
Hat Creek,H4,8900,01/01/1939 12:00:00 AM,42.916670,-104.416670
Hatfield,"Iron, IAB complex",21,01/01/1941 12:00:00 AM,34.483330,-94.450000
Hautes Fagnes,LL5,185,01/01/1965 12:00:00 AM,50.583330,6.166670
Havana,"Iron, IAB complex",,,40.333330,-90.050000
Haven,H6,6100,01/01/1950 12:00:00 AM,37.964170,-97.755830
Haviland (a),H5,1035,01/01/1937 12:00:00 AM,37.616670,-99.100000
Haviland (b),H5,2092,01/01/1976 12:00:00 AM,37.596670,-99.125000
Hawk Springs,H5,367,01/01/1935 12:00:00 AM,41.783330,-104.283330
LaPaz Icefield 031053,L5,5.9,01/01/2003 12:00:00 AM,,
Haxtun,H/L4,15500,01/01/1975 12:00:00 AM,40.456670,-102.578340
Hayden Creek,"Iron, IIIAB",270,01/01/1895 12:00:00 AM,45.000000,-114.000000
Hayes Center,L6,4500,01/01/1941 12:00:00 AM,40.516670,-101.033330
Hayy 001,H5,4208,01/01/2010 12:00:00 AM,20.841320,57.629950
Hebei,L6,1910,01/01/1981 12:00:00 AM,,
Hebron,H6,21820,01/01/1965 12:00:00 AM,40.166670,-97.600000
Hechi,Stone-uncl,,01/01/1956 12:00:00 AM,24.700000,108.000000
Hejing,Iron,,01/01/1965 12:00:00 AM,42.400000,86.300000
Henbury,"Iron, IIIAB",2000000,01/01/1931 12:00:00 AM,-24.566670,133.166670
Hendersonville,L5,6000,01/01/1901 12:00:00 AM,35.316670,-81.466670
Henvic,L5,19,01/01/1991 12:00:00 AM,48.650000,-3.916670
Hereford,OC,2276,01/01/1970 12:00:00 AM,33.795000,-102.241670
Hermitage Plains,L6,32000,01/01/1909 12:00:00 AM,-31.733330,146.400000
Hesston,L6,12900,01/01/1951 12:00:00 AM,38.116670,-97.433330
Hex River Mountains,"Iron, IIAB",60000,01/01/1882 12:00:00 AM,-33.316670,19.616670
Hezma,L5/6,62,01/01/2002 12:00:00 AM,33.250000,10.466670
Hickiwan,H5,1928,01/01/1974 12:00:00 AM,32.358330,-112.408890
Hidden Valley,"Iron, IIIAB",7000,01/01/1991 12:00:00 AM,-19.116670,145.416670
Hildreth,L5,3060,01/01/1894 12:00:00 AM,40.333330,-99.033330
Hill City,"Iron, IVA",11700,01/01/1947 12:00:00 AM,39.366670,-99.850000
Hinojal,L6,50000,01/01/1927 12:00:00 AM,-32.366670,-60.150000
Hinojo,H,1155,01/01/1928 12:00:00 AM,-36.866670,-60.166670
Hoba,"Iron, IVB",60000000,01/01/1920 12:00:00 AM,-19.583330,17.916670
Hobbs,H4,2300,01/01/1933 12:00:00 AM,32.733330,-103.100000
Hobbs (b),H5,1600,01/01/1933 12:00:00 AM,32.733330,-103.100000
Holland's Store,"Iron, IIAB",12200,01/01/1887 12:00:00 AM,34.366670,-85.433330
Holliday,Iron,12,01/01/1950 12:00:00 AM,33.750000,-98.833330
Holly,H4,299,01/01/1937 12:00:00 AM,38.066670,-102.100000
Holman Island,LL,552,01/01/1951 12:00:00 AM,70.733330,-117.750000
Holyoke,H4,11200,01/01/1933 12:00:00 AM,40.566670,-102.300000
Homewood,L6,325,01/01/1970 12:00:00 AM,49.508330,-97.816670
Hope,"Iron, IAB-MG",6800,01/01/1955 12:00:00 AM,33.683330,-93.600000
Hope Creek,LL6,9830,01/01/1998 12:00:00 AM,65.383330,-146.266670
Hopper,"Iron, IIIAB",1800,01/01/1889 12:00:00 AM,36.550000,-79.783330
Horace,H5,19700,01/01/1940 12:00:00 AM,38.350000,-101.783330
Horh Uul,"Iron, IIIAB",44000,01/01/2001 12:00:00 AM,43.250000,104.166670
Horse Creek,"Iron, ungrouped",570,01/01/1937 12:00:00 AM,37.583330,-102.766670
Hot Springs,"Iron, IIIAB",4700,01/01/1995 12:00:00 AM,39.666670,-118.966670
Howe,H5,8630,01/01/1938 12:00:00 AM,33.500000,-96.600000
Hualapai Wash,L6,240,01/01/2000 12:00:00 AM,35.863330,-114.193330
Hualapai Wash 020,H5,60.9,01/01/2003 12:00:00 AM,35.838330,-114.166170
Hualapai Wash 021,H4,20.5,01/01/1997 12:00:00 AM,35.889500,-114.192000
Huangling,"Iron, IVA",,,29.500000,110.000000
Hub,L5,6452,01/01/1991 12:00:00 AM,34.540000,-102.594330
Huckitta,"Pallasite, PMG-an",2300000,01/01/1924 12:00:00 AM,-22.366670,135.766670
LaPaz Icefield 031054,L5,9.5,01/01/2003 12:00:00 AM,,
Hueco Tanks,L6,314,01/01/1985 12:00:00 AM,31.916670,-106.150000
Hueco Tanks (b),H5,150,01/01/1985 12:00:00 AM,31.916670,-106.150000
Hughes 001,LL6,379,01/01/1990 12:00:00 AM,-30.450000,129.500000
Hughes 002,L6,1074,,-30.566670,129.633330
Hughes 003,H5,3200,,-30.233330,129.400000
Hughes 004,Howardite,304,01/01/1991 12:00:00 AM,-30.585170,129.586670
Hughes 005,Howardite,284,01/01/1991 12:00:00 AM,-30.602670,129.575280
Hughes 006,H5,367,01/01/1991 12:00:00 AM,-30.570000,129.314670
Hughes 007,Ureilite,58,01/01/1991 12:00:00 AM,-30.568330,129.637500
Hughes 008,L5,44,01/01/1989 12:00:00 AM,-30.400000,129.016670
Hughes 009,Ureilite,108,01/01/1991 12:00:00 AM,-30.416670,129.816670
Hughes 010,L6,71,01/01/1991 12:00:00 AM,-30.263500,129.810330
Hughes 011,L4,263,01/01/1991 12:00:00 AM,-30.233330,129.083330
Hughes 012,H5,25,01/01/1991 12:00:00 AM,-30.283330,129.566670
Hughes 013,H5,4000,01/01/1991 12:00:00 AM,-30.661670,129.116670
Hughes 014,L5/6,57.5,01/01/1991 12:00:00 AM,-30.518670,129.540170
Hughes 015,L3.8,31.2,01/01/1991 12:00:00 AM,-30.516670,129.192000
Hughes 016,L6,58,01/01/1991 12:00:00 AM,-30.547000,129.189170
Hughes 017,H6,138,01/01/1991 12:00:00 AM,-30.551670,129.221330
Hughes 018,H5/6,53.5,01/01/1991 12:00:00 AM,-30.568000,129.713000
Hughes 019,H5,90.5,01/01/1991 12:00:00 AM,-30.168330,129.041830
Hughes 020,L6,23.6,01/01/1991 12:00:00 AM,-30.274670,129.018500
Hughes 021,L3.6,159.9,01/01/1991 12:00:00 AM,-30.668000,129.462000
Hughes 022,L5/6,104,01/01/1991 12:00:00 AM,-30.215830,129.720830
Hughes 023,LL6,111,01/01/1991 12:00:00 AM,-30.085000,129.102830
Hughes 024,L5,333,01/01/1991 12:00:00 AM,-30.533670,129.424170
Hughes 025,L5,172,01/01/1991 12:00:00 AM,-30.701170,129.467170
Hughes 026,Brachinite,360,01/01/1995 12:00:00 AM,-30.000000,129.166670
Hughes 027,H5,68,01/01/1993 12:00:00 AM,-30.556670,129.638670
Hughes 028,H6,62,01/01/1993 12:00:00 AM,-30.608830,129.625670
Hughes 029,H5,74,01/01/1993 12:00:00 AM,-30.408170,129.338330
Hughes 030,R3-6,100,01/01/1991 12:00:00 AM,-30.668000,129.462000
Hughes 031,L4,120,01/01/1991 12:00:00 AM,-30.173060,129.536110
Hughes 032,L5,42.7,01/01/1991 12:00:00 AM,-30.168330,129.500000
Hughes 033,CO3,20,01/01/1991 12:00:00 AM,-30.133890,129.062500
Hughes 034,H5,150.6,01/01/1993 12:00:00 AM,-30.283330,129.533330
Hughes 035,L6,23,01/01/1993 12:00:00 AM,-30.333330,129.500000
Hughes 036,H4,35.9,01/01/1993 12:00:00 AM,-30.350000,129.666670
Hughes 037,H5,28.5,01/01/1994 12:00:00 AM,-30.416670,129.650000
Hughes 038,LL6,10,01/01/1993 12:00:00 AM,-30.383330,129.683330
Hughes 039,LL5,8.5,01/01/1993 12:00:00 AM,-30.383330,129.700000
Hughes 040,L5,159.1,01/01/1993 12:00:00 AM,-30.383330,129.516670
Hughes 041,LL6,14,01/01/1993 12:00:00 AM,-30.433330,129.600000
Hughes 042,H4,39,01/01/1993 12:00:00 AM,-30.433330,129.550000
Hughes 043,L6,47.4,01/01/1993 12:00:00 AM,-30.350000,129.650000
Hughes 044,L5/6,98.5,01/01/1993 12:00:00 AM,-30.316670,129.683330
Hughes 045,L4,25.6,01/01/1993 12:00:00 AM,-30.333330,129.683330
Hughes 046,H5,96.9,01/01/1993 12:00:00 AM,-30.550000,129.650000
Hughes 047,H5/6,1100,01/01/1993 12:00:00 AM,-30.316670,129.733330
Hughes 048,H5,46,01/01/1993 12:00:00 AM,-30.333330,129.766670
Hughes 049,L6,33.6,01/01/1993 12:00:00 AM,-30.383330,129.816670
Hughes 050,H5,47.4,01/01/1993 12:00:00 AM,-30.333330,129.800000
Hughes 051,H3,12.8,01/01/1993 12:00:00 AM,-30.433330,129.766670
Hughes 052,L5,458.3,01/01/1993 12:00:00 AM,-30.466670,129.716670
Hughes 053,L5,68.900000000000006,01/01/1993 12:00:00 AM,-30.466670,129.783330
Hughes 054,L5,311.2,01/01/1993 12:00:00 AM,-30.466670,129.800000
Hughes 055,L5,664.4,01/01/1993 12:00:00 AM,-30.466670,129.800000
Hughes 056,L5,186.8,01/01/1993 12:00:00 AM,-30.483330,129.633330
Hughes 057,L5,74.3,01/01/1993 12:00:00 AM,-30.466670,129.683330
Hughes 058,H6,37.200000000000003,01/01/1993 12:00:00 AM,-30.433330,129.500000
Hugo (stone),H5,80,01/01/1936 12:00:00 AM,39.133330,-103.483330
Hugoton,H5,350000,01/01/1927 12:00:00 AM,37.200000,-101.350000
Huizopa,"Iron, IVA",140000,01/01/1907 12:00:00 AM,28.900000,-108.566670
Hunter,LL5,74600,01/01/1962 12:00:00 AM,36.560000,-97.666670
Huntsman,H4,14500,01/01/1910 12:00:00 AM,41.183330,-103.000000
Hyattville,L6,8911,01/01/2008 12:00:00 AM,44.338230,-107.674050
Idaho,"Iron, IAB-MG",,,,
Idalia,H,7400,01/01/1968 12:00:00 AM,39.695000,-102.295000
Ider,"Iron, IIIAB",140000,01/01/1957 12:00:00 AM,34.683330,-85.650000
Ifould Lake 001,L5,40.9,01/01/2008 12:00:00 AM,-30.850000,132.083330
Igdi,Eucrite-mmict,1470,01/01/2000 12:00:00 AM,29.233330,-8.366670
Ikhrarene,L4,5465,01/01/1969 12:00:00 AM,28.604170,1.041670
Ilafegh 001,H4,713,01/01/1989 12:00:00 AM,21.516670,1.583330
Ilafegh 002,Mesosiderite,4121,01/01/1989 12:00:00 AM,21.516670,1.300000
Ilafegh 003,H4,66,01/01/1989 12:00:00 AM,21.550000,1.366670
Ilafegh 004,H5,450,01/01/1989 12:00:00 AM,21.550000,1.533330
Ilafegh 005,H5,474,01/01/1989 12:00:00 AM,21.550000,1.683330
Ilafegh 006,L4,179,01/01/1989 12:00:00 AM,21.600000,1.333330
Ilafegh 007,H5,615,01/01/1989 12:00:00 AM,21.600000,1.450000
Ilafegh 008,L5,26100,01/01/1989 12:00:00 AM,21.600000,1.666670
Ilafegh 009,EL7,421,01/01/1989 12:00:00 AM,21.633330,1.266670
Ilafegh 010,L5,621,01/01/1989 12:00:00 AM,21.633330,1.400000
Ilafegh 011,L5,2047,01/01/1989 12:00:00 AM,21.633330,1.516670
Ilafegh 012,L5,295,01/01/1989 12:00:00 AM,21.633330,1.816670
Ilafegh 013,H3.5,745,01/01/1989 12:00:00 AM,21.666670,1.383330
Ilafegh 014,H5,3150,01/01/1989 12:00:00 AM,21.666670,1.850000
Ilafegh 015,L6,72,01/01/1989 12:00:00 AM,21.716670,1.500000
Ilafegh 016,H4,96,01/01/1989 12:00:00 AM,21.716670,1.600000
Ilafegh 017,H5,1063,01/01/2004 12:00:00 AM,21.590670,1.524170
Ilimaes (iron),"Iron, IIIAB",51700,01/01/1870 12:00:00 AM,-26.000000,-70.000000
Ilinskaya Stanitza,"Iron, IIIAB",5621,01/01/1915 12:00:00 AM,51.233330,57.383330
Ilizi,H4,185,01/01/1991 12:00:00 AM,26.750000,8.883330
Illinois Gulch,"Iron, ungrouped",2500,01/01/1899 12:00:00 AM,46.683330,-112.550000
Imilac,"Pallasite, PMG",920000,01/01/1822 12:00:00 AM,-24.203330,-68.806670
LaPaz Icefield 031055,LL5,3.5,01/01/2003 12:00:00 AM,,
Imlay,L5,770,01/01/2009 12:00:00 AM,40.740180,-118.172850
Imperial,H4,4,01/01/1908 12:00:00 AM,32.866670,-115.583330
Indian Valley,"Iron, IIAB",14100,01/01/1887 12:00:00 AM,36.933330,-80.500000
Indianola,L5,4000,01/01/1939 12:00:00 AM,40.233330,-100.416670
Indianópolis,"Iron, IIAB",14850,01/01/1989 12:00:00 AM,-19.166670,-47.833330
Indio Rico,H6,15000,01/01/1887 12:00:00 AM,-38.333330,-60.883330
Ingalls,H6,226,01/01/1937 12:00:00 AM,37.833330,-100.450000
Ingella Station,H5,50000,01/01/1987 12:00:00 AM,-25.550000,142.783330
Inland Forts 83500,"Iron, ungrouped",2523,01/01/1983 12:00:00 AM,-77.633330,161.000000
Inman,L/LL3.4,7250,01/01/1966 12:00:00 AM,38.250000,-97.666670
Ioka,L3.5,31500,01/01/1931 12:00:00 AM,40.250000,-110.083330
Ipitinga,H5,7000,01/01/1989 12:00:00 AM,0.350000,-53.816670
Iquique,"Iron, IVB",12500,01/01/1871 12:00:00 AM,-20.183330,-69.733330
Iredell,"Iron, IIAB",1500,01/01/1898 12:00:00 AM,31.966670,-97.866670
Iron Creek,"Iron, IIIAB",175000,01/01/1869 12:00:00 AM,53.000000,-112.000000
Iron River,"Iron, IVA",1420,01/01/1889 12:00:00 AM,46.079440,-88.559720
Ischgl,LL6,724,01/01/1976 12:00:00 AM,47.026330,10.273330
Isheyevo,CH/CBb,16000,01/01/2003 12:00:00 AM,53.616670,56.333330
Isla del Espíritu Santo,L6,869,01/01/1999 12:00:00 AM,24.516670,-111.366670
Isna,CO3.8,23000,01/01/1970 12:00:00 AM,24.833330,31.666670
Isoulane-n-Amahar,L6,72000,01/01/1945 12:00:00 AM,27.129170,8.667220
Issa,H5,14.3,01/01/2002 12:00:00 AM,53.867500,44.859500
Istifane 001,H4,131.6,01/01/2005 12:00:00 AM,31.498520,-5.717420
Istifane 002,H5,40,01/01/2005 12:00:00 AM,31.498480,-5.717400
Istifane 003,L5,18.5,01/01/2005 12:00:00 AM,31.485830,-5.717120
Istifane 004,H5,10.8,01/01/2006 12:00:00 AM,31.502750,-5.715270
Itapuranga,"Iron, IAB-MG",628000,,-15.583330,-50.150000
Itutinga,"Iron, IIIAB",3200,01/01/1960 12:00:00 AM,-21.333330,-44.666670
Itzawisis,"Pallasite, PES",350,01/01/1946 12:00:00 AM,-26.266670,18.183330
Ivanovka,H5,8870,01/01/1983 12:00:00 AM,54.500000,52.800000
Ivanpah,"Iron, IIIAB",58000,01/01/1880 12:00:00 AM,35.333330,-115.316670
Jabal Akakus,LL6,215,01/01/1997 12:00:00 AM,25.000000,10.833330
Jackson County,"Iron, IIIAB",450,01/01/1846 12:00:00 AM,36.416670,-85.500000
Jalu,L6,150000,01/01/2000 12:00:00 AM,27.958330,21.683330
Jamestown,"Iron, IVA",4000,01/01/1885 12:00:00 AM,46.616670,-98.500000
Jaralito,"Iron, IAB-MG",11138,01/01/1977 12:00:00 AM,26.265830,-103.885000
Jarud Qi,L5,452,01/01/2000 12:00:00 AM,44.616670,120.933330
Javorje,"Iron, IIIAB",4920,01/01/2009 12:00:00 AM,46.162440,14.191660
Jay Bird Springs,Pallasite,292,01/01/2003 12:00:00 AM,32.133333,-82.983333
Jdiriya,L5,343,01/01/1999 12:00:00 AM,27.233330,-10.450000
Jeedamya,H6,914,01/01/1971 12:00:00 AM,-29.583330,121.166670
Jenkins,"Iron, IAB-MG",55400,01/01/1946 12:00:00 AM,36.824440,-93.761110
Jenny's Creek,"Iron, IAB-MG",12000,01/01/1883 12:00:00 AM,37.900000,-82.383330
Jepara,"Pallasite, PMG",499500,01/01/2008 12:00:00 AM,-6.600000,110.733330
Jerome (Idaho),L,6800,01/01/1954 12:00:00 AM,42.633330,-114.833330
Jerome (Kansas),L4,29600,01/01/1894 12:00:00 AM,38.766670,-100.733330
Jerslev,"Iron, IIAB",40000,01/01/1976 12:00:00 AM,55.608833,11.229167
Jiapigou,Stone-uncl,,01/01/1880 12:00:00 AM,42.833330,127.500000
Jiddat al Harasis,H4,1400,01/01/1957 12:00:00 AM,19.250000,56.066670
Jiddat al Harasis 002,L5,265,01/01/1999 12:00:00 AM,19.313330,56.063330
Jiddat al Harasis 003,L5,10830,01/01/1999 12:00:00 AM,19.530000,55.758330
Jiddat al Harasis 004,H4,40,01/01/1999 12:00:00 AM,19.581670,55.710000
Jiddat al Harasis 005,H5,216.5,01/01/1999 12:00:00 AM,19.300500,55.054000
Jiddat al Harasis 006,H5,1318,01/01/1999 12:00:00 AM,19.360000,56.291670
Jiddat al Harasis 007,L5,815,01/01/1999 12:00:00 AM,19.248330,56.141670
Jiddat al Harasis 008,L5,851,01/01/1999 12:00:00 AM,19.253330,56.145000
Jiddat al Harasis 009,H4,162,01/01/1999 12:00:00 AM,19.268330,56.145000
Jiddat al Harasis 010,H4,80,01/01/1999 12:00:00 AM,19.275000,56.086670
Jiddat al Harasis 011,H5,719,01/01/1999 12:00:00 AM,19.224170,56.118170
Jiddat al Harasis 012,L6,2178,01/01/1999 12:00:00 AM,19.196330,55.774330
Jiddat al Harasis 013,H5,1001,01/01/1999 12:00:00 AM,19.171170,56.155830
Jiddat al Harasis 014,H5,413,01/01/1999 12:00:00 AM,19.182500,56.168830
Jiddat al Harasis 015,H6,85,01/01/1999 12:00:00 AM,19.190000,56.174670
Jiddat al Harasis 016,H5,117,01/01/1999 12:00:00 AM,19.340670,56.153330
Jiddat al Harasis 017,L6,2608,01/01/1999 12:00:00 AM,19.242170,56.117330
Jiddat al Harasis 018,L6,202,01/01/2000 12:00:00 AM,19.291670,55.243330
Jiddat al Harasis 019,H6,150,01/01/2000 12:00:00 AM,19.561670,55.188330
Jiddat al Harasis 020,L6,1961,01/01/2000 12:00:00 AM,19.831390,56.085920
Jiddat al Harasis 021,H5,1400,01/01/2000 12:00:00 AM,19.270000,56.093330
Jiddat al Harasis 022,L5,654,01/01/2000 12:00:00 AM,19.430000,56.983330
Jiddat al Harasis 023,H4,73.7,01/01/2000 12:00:00 AM,19.430000,56.315000
Jiddat al Harasis 024,L5,832,01/01/2000 12:00:00 AM,19.436670,56.826670
Jiddat al Harasis 025,H5,388,01/01/2000 12:00:00 AM,19.431670,56.898330
Jiddat al Harasis 026,L3.1,565,01/01/2000 12:00:00 AM,19.228330,55.180000
Jiddat al Harasis 027,L6,810,01/01/2000 12:00:00 AM,19.250000,56.158330
Jiddat al Harasis 028,H4,1060,01/01/2000 12:00:00 AM,19.621670,55.408330
Jiddat al Harasis 031,LL5,83.27,01/01/2000 12:00:00 AM,19.831940,56.084720
Jiddat al Harasis 052,H6,220,01/01/2002 12:00:00 AM,19.231670,55.183330
Jiddat al Harasis 054,Ureilite,5079,01/01/2004 12:00:00 AM,19.630330,55.115170
Jiddat al Harasis 055,L4-5,200000,01/01/2004 12:00:00 AM,19.651670,55.690000
Jiddat al Harasis 056,H5,20,01/01/2002 12:00:00 AM,19.230000,55.181670
Jiddat al Harasis 057,L6,246,01/01/2001 12:00:00 AM,19.800000,54.600000
Jiddat al Harasis 058,L6,4180,01/01/2000 12:00:00 AM,19.806180,56.687070
Jiddat al Harasis 059,H6,884,01/01/2000 12:00:00 AM,19.938400,56.789020
Jiddat al Harasis 060,L3,840,01/01/2000 12:00:00 AM,19.762700,56.688030
Jiddat al Harasis 061,Eucrite,141,01/01/2000 12:00:00 AM,19.775620,56.640480
Jiddat al Harasis 062,L6,903,01/01/2000 12:00:00 AM,19.755850,56.667020
Jiddat al Harasis 063,H5,444,01/01/2000 12:00:00 AM,19.761400,56.644580
Jiddat al Harasis 064,L6,1140,01/01/2000 12:00:00 AM,19.636230,55.643930
Jiddat al Harasis 065,L6,1253,01/01/2000 12:00:00 AM,19.252070,56.363670
Jiddat al Harasis 066,L6,810,01/01/2000 12:00:00 AM,19.080450,55.320720
Jiddat al Harasis 067,L6,557,01/01/2000 12:00:00 AM,19.270820,56.697130
Jiddat al Harasis 068,H6,686,01/01/2000 12:00:00 AM,19.653770,55.804580
Jiddat al Harasis 069,H5,250.95,01/01/2001 12:00:00 AM,19.345850,56.165670
Jiddat al Harasis 070,H5,79.84,01/01/2001 12:00:00 AM,19.346700,56.149120
Jiddat al Harasis 071,H6,415.13,01/01/2001 12:00:00 AM,19.333270,56.174900
Jiddat al Harasis 072,H5,254.51,01/01/2001 12:00:00 AM,19.345080,56.333130
Jiddat al Harasis 073,L6,550000,01/01/2002 12:00:00 AM,19.700000,55.733330
Jiddat al Harasis 074,LL4,118.1,01/01/2004 12:00:00 AM,19.244140,55.035970
Jiddat al Harasis 075,H5,107.6,01/01/2004 12:00:00 AM,19.246330,55.039830
Jiddat al Harasis 076,L6,300.56,01/01/2002 12:00:00 AM,19.050030,55.444350
Jiddat al Harasis 077,L4,307.8,01/01/2002 12:00:00 AM,19.666070,55.651670
Jiddat al Harasis 078,L6,882.7,01/01/2003 12:00:00 AM,19.914480,55.662780
Jiddat al Harasis 079,L6,3959.86,01/01/2003 12:00:00 AM,19.914550,55.664470
Jiddat al Harasis 080,L6,23.41,01/01/2003 12:00:00 AM,19.584030,55.679800
Jiddat al Harasis 081,H6,35.950000000000003,01/01/2003 12:00:00 AM,19.954980,55.689030
Jiddat al Harasis 082,H4,18.59,01/01/2003 12:00:00 AM,19.565600,55.697230
Jiddat al Harasis 084,CO3,59.47,01/01/2002 12:00:00 AM,19.655180,55.753080
Jiddat al Harasis 085,H4,51.9,01/01/2002 12:00:00 AM,19.658520,55.753100
Jiddat al Harasis 086,H6,123.34,01/01/2002 12:00:00 AM,19.723950,55.793900
Jiddat al Harasis 087,H4-6,1532.7,01/01/2002 12:00:00 AM,19.588650,56.175880
Jiddat al Harasis 088,L6,185.4,01/01/2002 12:00:00 AM,19.357100,56.268650
Jiddat al Harasis 089,OC,170.69,01/01/2002 12:00:00 AM,19.939030,56.428080
Jiddat al Harasis 090,L5,92667.6,01/01/2002 12:00:00 AM,19.716780,56.606200
Jiddat al Harasis 091,L5,123374,01/01/2002 12:00:00 AM,19.693620,56.654320
Jiddat al Harasis 092,H4-5,204.55,01/01/1998 12:00:00 AM,19.205670,56.730550
Jiddat al Harasis 093,L5,246.77,01/01/2002 12:00:00 AM,19.962550,56.756650
Jiddat al Harasis 094,L6,3713.75,01/01/2002 12:00:00 AM,19.983580,56.772980
Jiddat al Harasis 095,L6,1211.57,01/01/2002 12:00:00 AM,19.983580,56.772980
Jiddat al Harasis 096,L6,1853.5,01/01/2002 12:00:00 AM,19.460280,56.827930
Jiddat al Harasis 097,L5,674.3,01/01/2002 12:00:00 AM,19.461620,56.832050
Jiddat al Harasis 098,H4,7521.32,01/01/2002 12:00:00 AM,19.228600,56.092320
Jiddat al Harasis 099,H4-5,1595.38,01/01/2002 12:00:00 AM,19.526880,56.835520
Jiddat al Harasis 100,H4-5,1362.5,01/01/2002 12:00:00 AM,19.514180,56.852020
Jiddat al Harasis 101,L6,3563,01/01/2003 12:00:00 AM,19.750730,56.966520
Jiddat al Harasis 102,H5,1007.33,01/01/1998 12:00:00 AM,19.511850,56.981780
Jiddat al Harasis 103,L4,2711,01/01/2003 12:00:00 AM,19.857900,56.999730
Jiddat al Harasis 104,H6,19.91,01/01/2003 12:00:00 AM,19.913920,56.999920
Jiddat al Harasis 105,H6,59.41,01/01/2002 12:00:00 AM,19.179350,56.117770
Jiddat al Harasis 106,H4,263.72000000000003,01/01/2002 12:00:00 AM,19.594480,56.157000
Jiddat al Harasis 107,H6,77.87,01/01/2002 12:00:00 AM,19.579900,56.162780
Jiddat al Harasis 108,H6,817.2,01/01/2002 12:00:00 AM,19.735870,55.828870
Jiddat al Harasis 109,H4,729.7,01/01/2002 12:00:00 AM,19.945870,56.927130
LaPaz Icefield 031121,L5,11.9,01/01/2003 12:00:00 AM,,
Jiddat al Harasis 110,L~5,263,01/01/2004 12:00:00 AM,19.757070,56.667870
Jiddat al Harasis 111,L/LL4,4235,01/01/2004 12:00:00 AM,19.660400,56.961720
Jiddat al Harasis 112,L~5,38.5,01/01/2004 12:00:00 AM,19.647470,55.749970
Jiddat al Harasis 113,H/L~4,411,01/01/2004 12:00:00 AM,19.673267,55.742217
Jiddat al Harasis 114,H~4,112.8,01/01/2004 12:00:00 AM,19.767520,55.705830
Jiddat al Harasis 115,L~6,442,01/01/2004 12:00:00 AM,19.742120,55.719870
Jiddat al Harasis 116,L~6,32.5,01/01/2004 12:00:00 AM,19.648780,55.755250
Jiddat al Harasis 117,H~5,10.8,01/01/2004 12:00:00 AM,19.646070,55.761250
Jiddat al Harasis 118,LL~6,1802,01/01/2005 12:00:00 AM,19.797170,56.719500
